budget,mode,delta_cap,scene,target_workers,seed,task_id,participant_count,norm_sq_sum,dimension,no_truth,iterations,converged,pair_evaluations,effective_budget,angular_available,valid_score_count,scores_json,labels_json,retained_json,worker_ids_json,screening_macro_f1
cap-3,rabod,3,Climate,27,20260808,48,30,2.2380550488811815e-05,5,False,4,True,90,3,True,30,"[0.03567370805054366,0.1864408584093855,0.03894438670433175,0.03523632811418859,0.1354353797406672,0.26762663481427157,0.04665656047629197,0.0018882690360305686,0.14706949452422477,0.07177367975732496,0.08315077534492119,0.05134890749873909,0.037313731063835925,0.12882519748956497,0.13138973331338621,0.205186239014537,0.13654111404980399,3.4705348487669484e-06,0.38532970924868737,2.4709717121064636e-06,1.193839610457236e-05,1.5916729805529683e-07,9.070738766373578e-06,6.087552937838822e-08,1.3717416347414037e-06,3.0659142089997977e-07,6.077932134688287e-07,2.9957811455220757e-08,6.722405368225252e-09,1.3825769999784916e-07]","[1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0]","[5,6,10,12,13,21,23,26,27,30,31,34,36,45,47,49,52,53,59,61,64,71,75,78,82,83,88,91,94,96]",0.7948717948717949
cap-3,rabod,3,Climate,27,20260808,49,24,6.857357607397784e-05,5,False,4,True,72,3,True,24,"[0.010876741780741866,0.0003923184355061859,0.0010445001435532822,0.004245297728239007,0.021538778822185883,0.17310988751947903,0.26010324188041795,0.0037473961449669487,0.0033611437920382375,0.0016413077208495771,5.116934888944887e-06,0.007106019345770226,0.001558940675290647,2.7515614594480405e-08,5.680690182294175e-08,1.1263834472413983e-07,0.04129115726105903,0.011668866310781914,1.413752478492586e-07,0.004712068002344306,3.9570260237969605e-08,0.00013008939355119546,4.5535329060578275e-05,0.0014863286578874818]","[1,2,2,1,1,0,0,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2]","[1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]","[3,5,17,26,28,33,43,52,53,54,56,58,61,69,73,81,82,84,85,86,88,93,95,97]",0.5888888888888888
cap-3,rabod,3,Climate,27,20260808,50,22,2.9508981486795628e-05,5,False,5,True,66,3,True,22,"[0.09047622163548959,0.027387372215521552,0.008223307930136868,0.10112221703204655,0.011439125525264557,0.07148431628616267,0.08789828763105884,0.028454693538671767,0.23928008608411216,0.044099654415092546,1.233119401665929e-07,5.107502458328678e-07,4.526903194719235e-06,0.16661502574919637,2.0125605517187997e-05,3.2398975883767064e-07,2.3904268536776233e-07,2.928630569472436e-07,8.684765482029949e-08,5.709552488335086e-08,6.9794420016290034e-09,3.141757039973101e-08]","[0,1,1,0,1,0,0,1,0,1,2,2,2,0,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0]","[1,2,15,18,19,20,24,34,49,50,56,58,60,61,64,67,83,84,87,90,94,99]",0.7907608695652174
cap-3,rabod,3,Climate,27,20260808,51,23,0.00010059486014602725,5,False,5,True,69,3,True,23,"[0.10451786245629696,0.02562041447881123,0.08999908336814537,0.00401028779624052,0.3185353720616301,0.4385379389178973,0.06390472883350654,0.0037458239381597046,0.097718993553246,0.17895515351435506,0.008470366745795072,0.06346408127524512,0.06310613508574606,0.083340943469035,8.59834664919727e-07,1.5614005450959698e-06,1.2149031126914381e-06,0.4567269508325687,2.254454176177329e-06,1.0326094451356592e-06,4.230932657197332e-09,4.0775449183545537e-10,1.0485819666395319e-07]","[0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,2,2,0,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0]","[1,5,6,11,13,18,20,21,23,25,27,31,42,49,62,69,70,74,81,82,86,95,98]",0.8705882352941177
cap-3,rabod,3,Climate,27,20260808,52,25,8.162006553830613e-06,5,False,4,True,75,3,True,25,"[0.12720110443843508,0.0020639807147301934,0.04951518429286838,0.007039041406459334,0.0028293481977329387,0.06914518950651027,0.09843108115026808,0.14439819126646075,0.08370334940531136,0.15048852165187723,0.004429725890379572,0.0015321509744224877,0.010799460089567454,0.017779465055986737,0.01294722421435777,0.09748137051797547,2.8276355179694104e-06,0.05042883533488473,0.000365670829565715,0.014105313681673616,6.509124514423785e-08,5.525058896203192e-08,2.089270791816348e-07,1.5059089135925847e-07,2.402049106499871e-06]","[0,1,1,1,1,0,0,0,0,0,1,2,1,1,1,0,2,1,2,1,2,2,2,2,2]","[1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0]","[1,6,7,8,9,15,16,21,22,30,34,35,37,42,46,47,51,57,62,69,77,78,94,99,100]",0.7161125319693095
cap-3,rabod,3,Climate,27,20260808,53,22,0.00016870774180982565,5,False,4,True,66,3,True,22,"[0.05333175599401573,0.060961791256499316,0.01221009076678117,0.0060172926192749,0.3043528460935497,0.03521063769366357,0.05346223510376528,0.0029113968721938854,0.12170979668686835,0.21236600333267155,0.06916650132725756,2.6831865523076666e-07,1.3057156590329989e-07,9.206601637327493e-06,1.2736330211055578e-07,1.9349461255207508e-07,2.569299143033597e-08,1.0316293500376813e-06,1.9544900684791878e-08,3.7345069033945715e-07,1.2796234106204183e-08,2.5719145392218438e-08]","[1,0,1,1,0,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[2,8,9,10,31,35,36,41,45,46,59,61,65,75,84,85,86,87,88,92,96,98]",0.7449275362318841
cap-3,rabod,3,Climate,27,20260808,54,25,7.402709993035342e-05,5,False,3,True,75,3,True,25,"[0.01481409670237028,0.045382763537114276,0.0068538517278395085,0.17653015912580147,0.003598361496283929,0.12863578375845186,0.03463221777051357,0.010189864135865883,0.03123052041807743,0.00016229041396946805,0.017428824267828255,0.007323659183687603,0.08475904819409169,0.24020857779066565,0.041017851184699236,0.04667710054755722,2.243005644787112e-05,7.716019204367456e-07,4.684726237859818e-09,2.1466106520518846e-06,7.24458241844799e-09,3.591140469570387e-08,3.033567325173095e-08,4.396114371701488e-09,4.318267948302386e-09]","[1,1,1,0,1,0,1,1,1,2,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[2,9,10,17,18,19,22,33,35,36,38,39,42,50,52,53,57,70,73,79,85,87,88,94,95]",0.6507936507936507
cap-3,rabod,3,Climate,27,20260808,55,28,5.014836056703742e-05,5,False,4,True,84,3,True,28,"[0.12264805276409182,0.041522477500201924,0.002927551793839396,0.22792004478780228,0.0671403676671692,0.0017336999072063268,0.014556426494807349,0.024719481788928372,0.22619168425157662,0.10365518503454499,0.021367371181809824,0.06844490715424593,0.01603195464718257,0.02944712152909521,0.02168213385871633,0.001385863274039574,3.953638377826697e-08,7.852847357688512e-07,3.109102149612391e-06,2.984010102803129e-05,1.4493001126965636e-08,5.50396398262241e-09,1.95301894035752e-07,2.433108848757411e-07,4.706582824979543e-09,5.685962977014058e-09,7.285286736278147e-09,4.8109767541820315e-08]","[0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,5,8,10,13,16,20,22,24,26,28,41,43,46,47,48,54,56,58,63,70,72,78,85,87,95,97,99]",0.7527272727272727
cap-3,rabod,3,Climate,27,20260808,56,26,5.326977845903717e-05,5,False,4,True,78,3,True,26,"[0.14684132019671894,0.01824396576468566,0.013848200328008315,0.009174402937519274,0.1597739985533279,0.10102944785635748,0.06640683351631467,0.1386703110087733,0.07487650295380967,2.0358022973668667e-08,0.03133272195670294,0.29168340757993005,9.997395985167379e-08,7.667674855920945e-07,4.0401479716857037e-07,0.0003277704291309513,1.0707744601583506e-06,2.6746662190930677e-06,3.907445009738953e-08,0.00039287554285335043,1.4012713512793724e-08,3.22596462783285e-07,9.705419606002089e-08,8.152268640021043e-07,1.43158872966188e-07,5.851283863755714e-08]","[0,1,1,1,0,0,0,0,0,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,16,19,23,32,33,36,41,43,51,53,60,61,67,68,70,73,74,75,76,85,95,96,98,99,100]",0.84375
cap-3,rabod,3,Climate,27,20260808,57,27,1.9411492859375478e-05,5,False,4,True,81,3,True,27,"[0.03366793235022917,0.036237029646641335,0.05357619070906868,0.029168565833084713,0.07544045575097853,0.03473997066041592,0.150717355294058,0.13155538319495844,0.141702958195605,0.13490599347439836,0.005204882998173475,0.26880027453709104,0.29785643940264,4.550053155797757e-06,7.462284896873698e-07,0.046884892278267906,7.2846899668116136e-06,1.545839589111703e-07,1.7644978891196527e-07,6.28382984399548e-07,2.6283478823115474e-08,2.6229817248054385e-08,6.153266354488256e-08,1.899288185583728e-07,7.910952861001578e-09,9.081139138417489e-09,3.2688652939876415e-07]","[1,1,1,1,0,1,0,0,0,0,1,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,6,9,12,14,19,20,24,29,31,33,39,40,51,54,56,63,72,74,79,84,86,88,90,92,95,97]",0.8314814814814815
cap-3,rabod,3,Climate,27,20260808,58,23,9.375632303755371e-06,5,False,3,True,69,3,True,23,"[0.006432086632613942,0.008238709678895237,0.1422726184133443,0.09845039210667982,0.04756759964496774,0.14362352236930523,0.11696249535323817,0.02773461951160146,0.01887608180616527,0.10630070500763764,0.05370732840993919,0.1028022570854991,0.09217359750866379,0.13172039646949943,9.569075034716717e-05,0.010446068900585798,5.071917645582853e-07,2.376727269689874e-05,1.4266252553259318e-06,2.6823551485244898e-08,1.2038751073023846e-07,4.5819975554153106e-08,5.972323583426254e-08]","[1,1,0,0,1,0,0,1,1,0,1,0,0,0,2,1,2,2,2,2,2,2,2]","[1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0]","[4,5,10,11,12,13,14,15,17,18,19,20,24,27,30,40,54,58,68,69,72,98,99]",0.8
cap-3,rabod,3,Climate,27,20260808,59,26,0.00019701277471245875,5,False,5,True,78,3,True,26,"[0.16463031373828485,0.014927292602225894,0.0003493496723018224,0.0008347096478024289,0.1393369012719378,0.17009870402160157,0.2411916303765661,0.004624155674053906,0.09793275819562089,0.027037809243317626,4.887800258919897e-10,0.12651629659662542,1.2033211650143234e-05,2.8848011091000855e-07,2.627775571853969e-06,0.023117554758185596,8.646978514648461e-07,0.05357453895283629,0.09251530807694436,3.2405901681816914e-06,7.252254818097691e-08,8.048467265233033e-07,6.753943218059019e-07,4.2690615958752975e-08,6.60221009393213e-07,9.140848695022203e-09]","[0,1,2,2,0,0,0,1,0,1,2,0,2,2,2,1,2,1,0,2,2,2,2,2,2,2]","[1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[4,8,9,27,34,41,44,45,47,49,52,53,55,59,61,62,63,64,67,68,69,73,77,81,84,100]",0.6941176470588235
cap-3,rabod,3,Climate,27,20260808,60,33,1.3476496200549732e-05,5,False,5,True,99,3,True,33,"[0.14823870395707614,0.02090220534857453,0.025377288614157934,0.11486582772734853,0.036602283934952434,0.03065447681209175,0.07961854562150697,0.004218800597329255,0.0054297728318181875,0.04467668235372865,0.03128115100726044,0.1459374998030415,0.0042076562461402425,0.2122648204521551,5.811063663264835e-08,2.029527580352924e-06,0.0019523000360080192,0.2272057385986448,1.6300269330526363e-07,2.7184809748392874e-07,5.079592992826857e-09,0.012640634715305264,1.257692119942687e-05,4.11705743821209e-10,0.09470104794098581,7.684287380053905e-06,5.121750867653759e-07,6.973160552647101e-08,1.9773051030006577e-07,1.531881007604228e-08,6.711065693820595e-08,1.854380308295884e-07,4.9402624786772095e-09]","[0,1,1,0,1,1,0,1,1,1,1,0,1,0,2,2,1,0,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2]","[1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[2,6,9,12,15,32,34,35,40,41,42,44,47,49,54,56,59,61,62,65,68,69,72,73,75,76,77,83,87,96,98,99,100]",0.6792717086834734
cap-3,rabod,3,Climate,27,20260808,61,26,0.00015586744110283326,5,False,4,True,78,3,True,26,"[0.060255311841113615,0.032740248803929145,0.14344624980451975,0.18144474313931966,0.06518290535634297,0.11350771612081302,0.004997171326098242,0.2717497514126297,0.021449428288757386,0.06914807217307502,0.07303407439597757,0.01276933637492716,0.31442341607082425,0.004288665867046701,0.05083451943970111,4.954390688224305e-07,0.032945469968944374,1.5259192536741352e-06,2.544155252009463e-06,7.807585677150814e-07,3.347087744790491e-07,6.652876310240619e-08,2.7412598840028762e-08,5.7028620424317785e-09,4.862892758197262e-07,1.4169945459519426e-06]","[0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,2,1,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[2,6,7,13,15,16,20,25,29,32,36,39,42,46,48,58,59,64,67,73,77,84,85,88,95,98]",0.8511904761904762
cap-3,rabod,3,Climate,27,20260808,62,31,4.317112457537897e-05,5,False,4,True,93,3,True,31,"[0.003079039350053277,0.02509807917986912,0.03219297928328373,0.07362490408326389,0.02701740030040165,0.018193894378969018,0.005202405932732299,0.12144295091713246,0.006597420568631058,0.0031911501227933777,0.005207553158519465,0.007013183682674223,0.015035651502712955,0.0010113346042737803,0.002647141059169311,0.0008981563347486058,0.14827413459229108,0.14469308009366394,0.05134491707979931,1.9666630637166027e-08,1.702153982946299e-07,0.00010627554992939775,6.607015107070511e-05,2.8897576753307986e-05,6.41435126582339e-08,7.541178242102679e-07,4.405588128004512e-08,3.4425980154298185e-07,2.997267500053338e-06,4.830444371850577e-07,3.5850898620231505e-10]","[1,1,1,0,1,1,1,0,1,1,1,1,1,2,1,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,4,9,12,14,21,22,26,30,33,34,37,38,40,43,46,47,48,50,53,55,62,63,64,66,68,72,85,86,90,98]",0.6354515050167224
cap-3,rabod,3,Climate,27,20260808,63,19,3.956985946060942e-05,5,False,6,True,57,3,True,19,"[0.18416202798151424,0.001534069250772129,0.006541875514573393,0.0032255038055420283,0.016952638663045652,0.03126695143012101,0.01811309379200265,0.057612620539241495,0.14931292250544234,2.1019543129083846e-07,0.05299545723064837,3.593723066268488e-07,3.073344876275754e-07,3.431035379554927e-07,3.0549099251742857e-07,6.79264013816157e-08,2.4291783092274526e-05,1.582620334663942e-07,6.920285838688515e-07]","[0,2,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,2,2]","[1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0]","[8,10,19,21,25,35,38,47,50,56,57,67,68,81,86,88,89,92,99]",0.6318181818181818
cap-3,rabod,3,Climate,27,20260808,64,29,1.5644398005554835e-05,5,False,3,True,87,3,True,29,"[0.017973946543816822,0.08919431254882444,0.010186271010500757,0.06379115698062911,0.02570189608765119,0.05576857346200581,0.014098284693169783,0.09164473564238622,0.0008429316306163146,0.005460647447888364,0.07767495839803286,0.041184952406677765,0.10416876662452135,0.03222335686656565,0.006152892895911497,0.003669557165065489,0.0639118437076743,0.005887276789880397,0.062112361116277215,0.08375267687190109,0.007644309833725654,7.173495058177685e-05,9.58434808321413e-06,3.255927846746116e-05,1.0189193979499454e-08,5.736426160661327e-08,3.0777253928871055e-07,2.670178806890155e-09,5.943404207664382e-07]","[1,0,1,0,1,1,1,0,2,1,0,1,0,1,1,1,0,1,0,0,1,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0]","[5,8,11,14,16,17,18,19,22,28,29,33,40,47,48,50,51,53,55,57,58,60,62,66,70,73,90,92,93]",0.571969696969697
cap-3,rabod,3,Climate,27,20260808,65,30,6.51441592964467e-05,5,False,4,True,90,3,True,30,"[0.031019795193270763,0.0030489704790990636,0.011107932680473767,0.007944887550579807,0.011189581564070383,0.08114331322459006,0.00807943371872718,0.033289723017910514,0.08727612112015652,0.06799961370565717,0.008031353345015873,0.0579408218162206,0.08432885939553199,0.09312309319705675,0.0009660736314792489,0.0009768605355774296,3.158164979055136e-06,1.5754324668315875e-05,3.6231167453186787e-07,0.0012202379673264597,6.333639919007205e-06,1.9986940336516338e-06,2.8706367897582176e-08,9.592060901374324e-08,9.579963973398226e-10,1.0177658131061486e-07,8.146530466708523e-08,2.2242623070307236e-07,1.90726545100884e-07,1.4600797341175953e-08]","[1,1,1,1,1,0,1,1,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,5,10,14,19,20,22,23,29,33,35,36,43,49,50,53,54,55,58,59,63,77,79,85,86,89,95,96,97,98]",0.7338709677419355
cap-3,rabod,3,Climate,27,20260808,66,30,0.000100777941785911,5,False,4,True,90,3,True,30,"[0.08752002991240516,0.054279090753697586,0.04657484192446387,0.019304581336841185,7.480484097614354e-06,0.0030688722277050487,0.002154223866867062,0.0032655949367192834,0.015979505613768666,0.03767235553442232,0.02623665947136979,0.042771719020423926,0.16268494465564645,0.05010283166433726,0.16394267391358344,0.017430643633004422,2.9784361227076014e-08,0.000760231972627365,0.032468574447559295,0.03948623476703735,1.31121432296315e-07,7.55326884158701e-08,2.1515949114387733e-09,8.855347666664328e-07,3.30650381284815e-08,5.860487855617337e-08,1.474277710346632e-09,1.0442987653139703e-07,1.3255561035728406e-08,3.3139750317685413e-09]","[0,1,1,1,2,1,1,1,1,1,1,1,0,1,0,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2]","[1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,8,9,10,12,14,15,17,25,29,31,35,43,45,47,49,53,60,70,71,72,80,81,82,83,84,86,93,97,100]",0.6023391812865497
cap-3,rabod,3,Climate,27,20260808,67,32,2.4465223305870154e-05,5,False,4,True,96,3,True,32,"[0.0292803083974341,0.08312882088345035,0.08047471567866987,0.00012092059802604287,0.028256891123541853,0.12127590082278208,0.20521741321085912,0.0743147347715926,0.0029685570471716886,0.006704589664016976,0.05398131593162193,0.06826677857230044,0.20041222909986053,0.041970944631656286,0.03751447868077279,0.0764199664612757,2.2534804625943905e-05,0.0005847483199014289,5.331980071906202e-07,0.08079263494992865,2.3872282289880986e-05,7.472280957746437e-07,8.723271795155525e-07,8.536372431576042e-08,2.5549902847064353e-07,1.3812279609361625e-07,7.3171696441606224e-06,1.0374005833057434e-06,1.3493240478721013e-08,2.3260233582989095e-06,4.9457104738358115e-08,7.804529916276533e-08]","[1,0,0,2,1,0,0,0,1,1,1,0,0,1,1,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,5,6,8,19,20,22,24,25,28,29,38,39,43,51,53,55,57,61,67,69,73,80,81,84,87,88,91,92,96,99]",0.7462121212121212
cap-3,rabod,3,Climate,27,20260808,68,32,2.0340547829181296e-05,5,False,3,True,96,3,True,32,"[0.10175372221546242,0.052330289856207295,0.0002414664641271909,0.05127440836618039,0.0004847542240980411,0.008600861016073671,0.007560661206304344,0.14154403900553478,0.030174112352835566,0.00017787740808263984,0.02278336027604995,0.00019364273899429734,0.1436564127123641,0.024720449621277278,0.003155484274258565,1.431352132816879e-05,3.076714956801593e-07,0.027520943806959797,4.4939446607352044e-08,8.1495062753429e-08,7.143149073275463e-05,7.952726086802236e-06,0.007501599711233888,0.08664502948380491,7.317281076214317e-06,1.7234094556311235e-07,4.713705369078514e-08,1.755954030092612e-08,1.0692594295063651e-09,3.0120549382434776e-07,9.483075273408857e-07,2.3615180778140152e-08]","[0,1,2,1,2,1,1,0,1,2,1,2,0,1,1,2,2,1,2,2,2,2,1,0,2,2,2,2,2,2,2,2]","[1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[3,14,18,19,26,29,30,33,38,39,42,43,44,49,51,53,55,57,59,64,65,66,67,70,72,79,83,84,91,94,96,97]",0.5555555555555556
cap-3,rabod,3,Climate,27,20260808,69,33,8.466567284882284e-05,5,False,3,True,99,3,True,33,"[0.005604158455541407,0.023169329500542783,0.00041561879981622294,0.016949307423324737,0.0012720398946746189,0.11950085011606505,0.0051182468613676976,0.020263660094075552,0.10318000962231075,0.009671462931234664,0.012110502035704214,0.063457832701397,0.023535514362604194,0.03833861920831259,0.11559103105775048,0.0008182793937381042,0.012752876379377633,2.1035002447290846e-07,0.0006001051048579078,3.458851191244588e-08,5.7541476714662415e-08,1.4181596848874526e-07,9.616627698737615e-06,2.2877622350499027e-08,6.532808048055103e-08,1.5732985089033735e-07,1.051853915846385e-07,1.8035251965479718e-08,5.646754761286951e-07,7.102907456872018e-08,2.6866419791336258e-08,6.632562169364225e-09,3.8991423055026433e-07]","[1,1,2,1,2,0,1,1,0,1,1,0,1,1,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[6,7,8,9,10,11,14,15,21,22,24,36,44,47,50,57,59,65,69,71,73,75,77,78,82,84,85,88,90,91,94,97,98]",0.6699857752489331
cap-3,rabod,3,Climate,27,20260808,70,24,0.00016915855425268494,5,False,4,True,72,3,True,24,"[0.024245244403501412,0.0007054267437321547,0.13183882717140868,0.02772963466797987,0.00228145557498778,0.0025599621101351907,0.2587184409831877,0.0267793824099509,0.0075733404539292505,0.10999165538771115,0.006667436217577186,0.033576281026590014,0.058073307995797456,0.08499763349564672,1.5310002527492167e-08,9.153801372189804e-09,5.542810547313059e-06,8.568429008736676e-06,3.935749922129792e-08,1.946758636355676e-07,5.934913690892279e-07,2.2015536939518074e-06,2.386155482349697e-07,7.516913988681732e-07]","[1,2,0,1,1,1,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2]","[1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0]","[2,5,14,17,24,28,29,32,33,35,48,54,55,57,66,73,74,75,78,84,87,88,92,95]",0.6166666666666667
cap-3,rabod,3,Climate,27,20260808,71,24,2.421316139308146e-05,5,False,4,True,72,3,True,24,"[0.002079175588303422,0.01163387603711466,0.018986800877195814,0.027429797853865234,0.142337122439462,0.1730580592640924,0.2856158643559229,0.014410240385204606,0.19583994854553652,0.02775863579652839,0.04064032995726393,0.0001909073875099389,0.006961145376794961,2.5299600309981533e-06,0.001794947040499334,3.384559196642016e-09,1.4404788835949975e-05,4.147695217447529e-07,6.519646238288567e-07,6.720172535053546e-07,3.2198352924736164e-07,3.043859063691479e-08,1.4710696099561556e-09,5.237274506093314e-08]","[1,1,1,1,0,0,0,1,0,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[8,10,13,16,19,21,22,25,28,30,41,42,59,66,67,78,79,83,84,86,87,96,97,98]",0.6847826086956521
